REDWING LABS

REDWING LABS

Period: 64, 0, -24.951648

Period: 32, 0, -24.911355

Period: 16, 0, -24.846886

PWM: 121, 0, 8.000000

6

PWM: 122, 0, 8.000000

6

PWM: 123, 1, -24.798534


PWM: 124, 2, -21.325275


PWM: 125, 3, 8.000000



PWM: 83, 627, -0.235898

PWM: 82, 627, -0.219781

PWM: 81, 627, -0.203664

PWM: 80, 627, -0.300367

PWM: 79, 627, -0.284250

PWM: 78, 627, -0.252016

PWM: 77, 627, -0.171430

PWM: 76, 627, -0.203664

PWM: 75, 627, -0.252016

PWM: 74, 627, -0.252016

PWM: 73, 627, -0.171430

PWM: 72, 627, -0.252016

PWM: 71, 627, -0.252016

PWM: 70, 627, -0.187547

PWM: 69, 627, -0.203664

PWM: 68, 627, -0.252016

PWM: 68, 627, -0.252016

PWM: 67, 627, -0.300367

PWM: 66, 627, -0.348718

PWM: 65, 627, -0.268133

PWM: 64, 627, -0.252016

PWM: 63, 627, -0.219781

PWM: 62, 627, -0.252016

PWM: 61, 627, -0.171430

PWM: 60, 627, -0.219781

PWM: 59, 627, -0.219781

PWM: 58, 627, -0.123076

PWM: 57, 627, -0.171430

PWM: 56, 627, -0.316484

PWM: 55, 627, -0.131135

PWM: 54, 627, -0.235898

PWM: 53, 627, -0.252016

PWM: 52, 627, -0.219781

PWM: 51, 627, -0.155311

PWM: 50, 627, -0.252016

PWM: 49, 627, -0.090842

PWM: 48, 627, -0.284250

PWM: 47, 627, -0.171430

PWM: 46, 627, -0.123076

PWM: 45, 627, -0.139194

PWM: 44, 627, -0.284250

PWM: 43, 627, -0.252016

PWM: 42, 627, -0.316484

PWM: 41, 627, -0.155311

PWM: 40, 627, -0.090842

PWM: 39, 627, -0.187547

PWM: 38, 627, -0.203664

PWM: 37, 627, -0.123076

PWM: 36, 627, -0.155311

PWM: 35, 627, -0.252016

PWM: 34, 627, -0.219781

PWM: 33, 627, -0.171430

PWM: 32, 627, -0.276191

PWM: 31, 627, -0.227840

PWM: 30, 627, -0.243957

PWM: 29, 627, -0.219781

PWM: 28, 627, -0.235898

PWM: 27, 627, -0.284250

PWM: 26, 627, -0.082784

PWM: 25, 627, -0.219781

PWM: 24, 627, -0.203664

PWM: 23, 627, -0.348718

PWM: 22, 627, -0.332601

PWM: 21, 627, -0.131135

PWM: 20, 627, -0.187547

PWM: 19, 627, -0.284250

PWM: 18, 627, -0.268133

PWM: 17, 627, -0.235898

PWM: 16, 627, -0.203664

PWM: 15, 627, -0.252016

PWM: 14, 627, -0.219781

PWM: 13, 627, -0.219781

PWM: 12, 627, -0.147252

PWM: 11, 627, -0.252016

PWM: 10, 627, -0.211723

PWM: 9, 627, -0.235898

PWM: 8, 627, -0.123076

PWM: 7, 627, -0.235898

PWM: 6, 627, -0.155311

PWM: 5, 627, -0.139194

PWM: 4, 627, -0.300367

PWM: 3, 627, -0.268133

PWM: 2, 627, -0.219781

PWM: 1, 627, -0.235898

PWM | Current | Length: 0, 627, -0.090842, 1766.465942

PWM: 30, 627, -0.316484

PWM: 31, 627, -0.316484

PWM: 32, 627, 8.000000

PWM: 33, 627, -7.891575

PWM: 34, 628, -3.765569

PWM: 35, 627, 8.000000

PWM: 36, 627, -8.632967

PWM: 37, 627, -3.684981

PWM: 38, 626, 8.000000

PWM: 39, 626, -9.680586

PWM: 40, 626, -5.103297

PWM: 41, 625, 8.000000

PWM: 42, 625, -9.986813

PWM: 43, 624, -4.926007

PWM: 44, 624, 8.000000

PWM: 45, 623, -10.607326

PWM: 46, 623, -3.588278

PWM: 47, 623, 8.000000

PWM: 48, 622, -12.114286

PWM: 49, 622, -5.925275

PWM: 50, 621, 8.000000

PWM: 51, 621, -12.565567

PWM: 52, 620, -4.313552

PWM: 53, 620, 8.000000

PWM: 54, 619, -13.959707

PWM: 55, 619, -3.475459

PWM: 56, 618, 8.000000

PWM: 57, 618, -13.967766

PWM: 58, 617, -5.804396

PWM: 59, 616, 8.000000

PWM: 60, 616, -12.638096

PWM: 61, 615, -6.054213

PWM: 62, 615, 8.000000

PWM: 63, 614, -15.313553

PWM: 64, 614, -4.386082

PWM: 65, 613, 8.000000

PWM: 66, 612, -16.619048

PWM: 67, 612, -5.006593

PWM: 68, 611, 8.000000

PWM: 69, 610, -14.693041

PWM: 69, 610, -14.693041

PWM: 70, 609, -17.432967

PWM: 71, 609, -5.860807

PWM: 72, 608, 8.000000

PWM: 73, 607, -17.924542

PWM: 74, 607, -5.925275

PWM: 75, 606, 8.000000

PWM: 76, 605, -17.682784

PWM: 77, 605, -5.409524

PWM: 78, 604, 8.000000

PWM: 79, 603, -18.077656

PWM: 80, 602, -4.668133

PWM: 81, 602, 8.000000

PWM: 82, 601, -18.029304

PWM: 83, 600, -4.748719

PWM: 84, 599, 8.000000

PWM: 85, 599, -17.940660

PWM: 86, 598, 1.601465


PWM: 87, 597, 8.000000


PWM: 88, 596, -21.051282

PWM: 89, 595, -5.312821

PWM: 90, 594, 8.000000

PWM: 91, 594, -16.804396

PWM: 92, 593, -4.337730

PWM: 93, 592, 8.000000

PWM: 94, 591, -18.770696

PWM: 95, 590, 2.600732


PWM: 96, 589, 8.000000


PWM: 97, 588, -22.453480

PWM: 98, 587, -0.252016

PWM: 99, 586, 8.000000

PWM: 100, 586, -19.786081

PWM: 101, 585, 1.947985


PWM: 102, 584, 8.000000


PWM: 103, 583, -23.267399

PWM: 104, 582, 5.211720


PWM: 105, 581, 8.000000


PWM: 106, 580, -22.260073

PWM: 107, 579, 2.270329


PWM: 108, 578, 8.000000


PWM: 109, 577, -22.485714

PWM: 110, 575, 1.520879


PWM: 111, 574, 8.000000


PWM: 112, 573, -19.826373

PWM: 113, 572, 8.000000


PWM: 114, 571, 8.000000


PWM: 115, 570, -22.743590

PWM: 116, 569, 8.000000


PWM: 117, 568, 8.000000


PWM: 118, 567, -21.841026

PWM: 119, 566, 8.000000


PWM: 120, 565, 8.000000


PWM: 121, 564, -23.041758

PWM: 122, 562, 8.000000


PWM: 123, 561, 8.000000


PWM: 124, 560, -21.260806

PWM: 125, 559, 8.000000


PWM: 126, 558, 8.000000


PWM: 127, 556, -24.758242

PWM: 128, 555, 8.000000


PWM: 129, 554, 8.000000


PWM: 130, 553, -24.057143

PWM: 131, 552, 8.000000


PWM: 132, 550, 8.000000


PWM: 133, 549, -23.460806

PWM: 134, 548, 8.000000


PWM: 135, 546, 8.000000


PWM: 136, 545, -23.750916

PWM: 137, 544, 8.000000


PWM: 138, 543, 8.000000


PWM: 139, 541, -24.379487

PWM: 140, 540, 8.000000


PWM: 141, 538, 8.000000


PWM: 142, 537, -23.194872

PWM: 143, 536, 8.000000


PWM: 144, 534, 8.000000


PWM: 145, 533, -23.613919

PWM: 146, 532, 8.000000


PWM: 147, 530, 8.000000


PWM: 148, 529, -23.968498

PWM: 149, 527, 8.000000


PWM: 150, 526, 8.000000


PWM: 151, 524, -24.854945

PWM: 152, 523, 8.000000


PWM: 153, 522, 8.000000


PWM: 154, 520, -20.841758

PWM: 155, 518, 8.000000


PWM: 156, 517, 8.000000


PWM: 157, 516, -24.387546

PWM: 158, 514, 8.000000


PWM: 159, 512, 8.000000


PWM: 160, 511, -24.032967

PWM: 161, 509, 8.000000


PWM: 162, 508, 8.000000


PWM: 163, 506, -24.000733

PWM: 164, 504, 8.000000


PWM: 165, 503, 8.000000


PWM: 166, 501, -20.890110

PWM: 167, 500, 8.000000


PWM: 168, 498, 8.000000


PWM: 169, 496, -22.268132

PWM: 170, 495, 8.000000


PWM: 171, 493, 8.000000


PWM: 172, 491, -22.026374

PWM: 173, 490, 8.000000


PWM: 174, 488, 7.355311


PWM: 175, 486, -20.978755

PWM: 176, 484, 8.000000


PWM: 177, 483, 8.000000


PWM: 178, 481, -17.569963

PWM: 179, 479, 8.000000


PWM: 180, 477, 7.967765


PWM: 179, 471, 8.000000


PWM: 178, 465, -15.176557

PWM: 177, 458, 7.854946


PWM: 176, 452, 8.000000


PWM: 175, 446, -21.470330

PWM: 174, 439, 8.000000


PWM: 173, 433, 8.000000


PWM: 172, 427, -18.383883

PWM: 171, 421, 8.000000


PWM: 170, 415, 8.000000


PWM: 169, 409, -20.487179

PWM: 168, 403, 8.000000


PWM: 167, 397, 8.000000


PWM: 166, 391, -21.268865

PWM: 165, 385, 8.000000


PWM: 164, 379, 8.000000


PWM: 163, 373, -23.307692

PWM: 162, 368, 8.000000


PWM: 161, 362, 8.000000


PWM: 160, 356, -23.863736

PWM: 159, 351, 4.841025


PWM: 158, 345, 8.000000


PWM: 157, 340, -22.824176

PWM: 156, 334, 8.000000


PWM: 155, 329, 8.000000


PWM: 154, 324, -18.972161

PWM: 153, 318, 8.000000


PWM: 152, 313, 8.000000


PWM: 151, 308, -21.421978

PWM: 150, 302, 8.000000


PWM: 149, 297, 8.000000


PWM: 148, 292, -23.581685

PWM: 147, 287, 8.000000


PWM: 146, 282, 8.000000


PWM: 145, 277, -24.476190

PWM: 144, 272, 8.000000


PWM: 143, 267, 8.000000


PWM: 142, 262, -22.187546

PWM: 141, 258, 8.000000


PWM: 140, 253, 8.000000


PWM: 139, 248, -24.863004

PWM: 138, 243, 8.000000


PWM: 137, 239, 8.000000


PWM: 136, 234, -22.872528

PWM: 135, 229, 8.000000


PWM: 134, 225, 8.000000


PWM: 133, 220, -24.742125

PWM: 133, 220, -24.742125

PWM: 132, 216, 8.000000


PWM: 131, 211, -21.123810

PWM: 130, 207, 8.000000


PWM: 129, 202, 8.000000


PWM: 128, 198, -22.920879

PWM: 127, 194, 8.000000


PWM: 126, 189, 8.000000


PWM: 125, 185, -23.573626

PWM: 124, 181, 8.000000


PWM: 123, 177, 8.000000


PWM: 122, 173, -24.911355

PWM: 121, 168, 8.000000


PWM: 120, 164, 8.000000


PWM: 119, 160, -23.742857

PWM: 118, 156, 8.000000


PWM: 117, 152, 7.613187


PWM: 116, 148, -23.299634

PWM: 115, 145, 8.000000


PWM: 114, 141, 6.428571


PWM: 113, 137, -22.824176

PWM: 112, 133, 8.000000


PWM: 111, 129, 1.585348


PWM: 110, 126, -22.912821

PWM: 109, 122, 8.000000


PWM: 108, 118, 3.680584


PWM: 107, 115, -21.768498

PWM: 106, 111, 8.000000


PWM: 105, 107, -0.243957

PWM: 104, 104, -18.029304

PWM: 103, 100, 8.000000


PWM: 102, 97, 5.389011


PWM: 101, 94, -19.286447

PWM: 100, 90, 8.000000


PWM: 99, 87, 3.060074


PWM: 98, 84, -20.237363

PWM: 97, 80, 8.000000


PWM: 96, 77, -3.572161

PWM: 95, 74, -20.406593

PWM: 94, 71, 8.000000


PWM: 93, 68, 1.416116


PWM: 92, 64, -19.673260

About to reach the payload bay @ PWM: 40

Payload ParkedPayload ParkedPayload ParkedPayload ParkedPayload ParkedPayload ParkedPayload ParkedAbout to reach the payload bay @ PWM: 40

Payload ParkedAbout to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40

About to reach the payload bay @ PWM: 40



//////////////////////////////////////////////////////////////////////////////


REDWING LABS

Period: 64, 0, -24.903297

Period: 32, 0, 1.714284


Period: 16, 0, 4.276922


PWM: 121, 0, 5.469596



PWM: 122, 0, -24.580952


PWM: 123, 1, 8.000000



PWM: 124, 1, -24.959707


PWM: 125, 3, -13.967766


PWM: 126, 4, 8.000000



PWM: 127, 5, -24.895239


PWM: 128, 6, -11.679121


PWM: 129, 8, 8.000000



PWM: 130, 9, -24.919415


PWM: 131, 11, -13.323077

PWM: 132, 12, 8.000000


PWM: 133, 14, -24.258608

PWM: 134, 15, -3.958974

PWM: 135, 17, 8.000000

PWM: 136, 18, -24.863003

PWM: 137, 20, -6.070330

PWM: 138, 22, 8.000000

PWM: 139, 23, -20.253481

PWM: 140, 25, -9.922344

PWM: 141, 26, 8.000000

PWM: 142, 28, -24.919415

PWM: 143, 30, -5.377290

PWM: 144, 31, 8.000000

PWM: 145, 33, -22.453480

PWM: 146, 35, -8.641026

PWM: 147, 36, 8.000000

PWM: 148, 38, -23.380220

PWM: 149, 40, -8.471795

PWM: 150, 41, 8.000000

PWM: 151, 43, -24.822710

PWM: 152, 45, -3.636630

PWM: 153, 47, 8.000000

PWM: 154, 48, -18.142124

PWM: 155, 50, -7.593407

